image_file_name,sample_number,meat_part,label,time_frame,file_destination,sample_id,pork_cut,split_type,fold,source
20260423_155322.jpg,2,Pork Shoulder,not fresh,11:36:50,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_155322.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_072820.jpg,4,Pork Belly,fresh,03:01:12,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_072820.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260424_152304.jpg,2,Pork Shoulder,spoiled,35:37:13,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_152304.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_152522.jpg,3,Pork Belly,not fresh,11:20:50,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_152522.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260430_195017.jpg,4,Pork Belly,spoiled,34:46:16,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_195017.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_065445.jpg,4,Pork Belly,fresh,00:19:20,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_065445.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_073721.jpg,4,Pork Belly,fresh,03:44:42,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_073721.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260424_171326.jpg,2,Pork Shoulder,spoiled,39:57:03,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_171326.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260430_082036.jpg,3,Pork Belly,spoiled,24:12:02,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_082036.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260424_131419.jpg,2,Pork Shoulder,spoiled,30:34:06,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_131419.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_074823.jpg,4,Pork Belly,fresh,04:37:51,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_074823.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_152222.jpg,3,Pork Belly,not fresh,11:17:49,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_152222.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260430_202655.jpg,3,Pork Belly,spoiled,31:40:37,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_202655.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_154414.jpg,4,Pork Belly,not fresh,08:23:31,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_154414.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_154623.jpg,3,Pork Belly,not fresh,11:41:55,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_154623.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
IMG20260423081233.jpg,2,Pork Shoulder,fresh,02:52:35,E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423081233.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260424_111446.jpg,2,Pork Shoulder,spoiled,25:52:37,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_111446.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260430_135049.jpg,4,Pork Belly,spoiled,27:07:51,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_135049.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_151922.jpg,3,Pork Belly,not fresh,11:14:49,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_151922.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260430_205955.jpg,3,Pork Belly,spoiled,32:02:40,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_205955.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_042501.jpg,3,Pork Belly,fresh,00:04:06,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_042501.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260424_120045.jpg,2,Pork Shoulder,spoiled,27:40:53,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_120045.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260430_144541.jpg,3,Pork Belly,spoiled,28:29:25,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_144541.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_072920.jpg,4,Pork Belly,fresh,03:06:02,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_072920.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_043701.jpg,3,Pork Belly,fresh,00:53:20,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_043701.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
IMG20260423091837.jpg,2,Pork Shoulder,fresh,04:35:40,E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423091837.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
IMG20260423101110.jpg,2,Pork Shoulder,fresh,05:57:39,E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423101110.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_235430.jpg,3,Pork Belly,spoiled,18:33:46,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260429_235430.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
IMG20260423091537.jpg,2,Pork Shoulder,fresh,04:30:59,E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423091537.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_173402.jpg,4,Pork Belly,not fresh,11:19:07,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_173402.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260423_124232.jpg,2,Pork Shoulder,not fresh,08:43:02,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_124232.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_061701.jpg,3,Pork Belly,fresh,06:21:32,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_061701.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_114147.jpg,3,Pork Belly,fresh,01:54:52,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_114147.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_045100.jpg,3,Pork Belly,fresh,03:25:08,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_045100.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260424_120956.jpg,2,Pork Shoulder,spoiled,28:02:32,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_120956.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260424_130943.jpg,2,Pork Shoulder,spoiled,30:23:16,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_130943.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_042801.jpg,3,Pork Belly,fresh,00:16:25,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_042801.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260423_133723.jpg,2,Pork Shoulder,not fresh,09:42:37,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_133723.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_192227.jpg,3,Pork Belly,not fresh,15:18:50,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_192227.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260424_144617.jpg,2,Pork Shoulder,spoiled,34:10:37,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_144617.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260430_095611.jpg,4,Pork Belly,spoiled,22:07:48,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_095611.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_075024.jpg,4,Pork Belly,fresh,04:47:31,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_075024.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_162223.jpg,3,Pork Belly,not fresh,12:18:05,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_162223.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260424_170414.jpg,2,Pork Shoulder,spoiled,39:35:24,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_170414.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_155316.jpg,4,Pork Belly,not fresh,08:37:57,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_155316.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260430_084430.jpg,4,Pork Belly,spoiled,20:36:07,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_084430.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_065946.jpg,4,Pork Belly,fresh,00:43:29,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_065946.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_150722.jpg,3,Pork Belly,not fresh,11:02:46,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_150722.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
IMG20260423093508.jpg,2,Pork Shoulder,fresh,05:01:26,E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423093508.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
IMG20260423074231.jpg,2,Pork Shoulder,fresh,02:05:44,E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423074231.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_172525.jpg,3,Pork Belly,not fresh,13:21:20,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_172525.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_052900.jpg,3,Pork Belly,fresh,04:43:05,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_052900.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260430_185854.jpg,3,Pork Belly,spoiled,30:41:47,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_185854.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260429_071819.jpg,4,Pork Belly,fresh,02:12:53,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_071819.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_230125.jpg,4,Pork Belly,spoiled,18:22:46,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260429_230125.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_150422.jpg,3,Pork Belly,not fresh,10:59:45,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_150422.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260423_142313.jpg,2,Pork Shoulder,not fresh,10:32:17,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_142313.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260424_091949.jpg,2,Pork Shoulder,spoiled,21:21:58,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_091949.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260430_170620.jpg,4,Pork Belly,spoiled,31:17:54,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_170620.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_164254.jpg,4,Pork Belly,not fresh,09:57:20,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_164254.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_151109.jpg,4,Pork Belly,not fresh,07:30:36,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_151109.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_134021.jpg,3,Pork Belly,not fresh,09:35:24,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_134021.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260430_200950.jpg,4,Pork Belly,spoiled,35:11:16,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_200950.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260423_160654.jpg,2,Pork Shoulder,not fresh,11:51:43,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_160654.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260429_220215.jpg,4,Pork Belly,spoiled,17:07:45,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260429_220215.jpg,pork_belly_sample_4,belly,cross_rotation,fold1,meatlens
20260429_063501.jpg,3,Pork Belly,fresh,06:54:22,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_063501.jpg,pork_belly_sample_3,belly,cross_rotation,fold1,meatlens
20260423_121059.jpg,2,Pork Shoulder,not fresh,08:08:17,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_121059.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260423_161340.jpg,2,Pork Shoulder,not fresh,11:59:10,E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_161340.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
20260424_111922.jpg,2,Pork Shoulder,spoiled,26:03:27,E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260424_111922.jpg,pork_shoulder_sample_2,shoulder,cross_rotation,fold1,meatlens
