image_file_name,sample_number,meat_part,label,time_frame,file_destination,sample_id,pork_cut,split_type,fold,source
20260424_145548.jpg,1,Pork Shoulder,not fresh,10:55:11,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_145548.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260424_075638.jpg,1,Pork Shoulder,fresh,01:48:32,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_075638.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_072650.jpg,4,Pork Belly,fresh,02:53:58,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_072650.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260429_075625.jpg,4,Pork Belly,fresh,05:16:31,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_075625.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260429_143722.jpg,3,Pork Belly,not fresh,10:32:38,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_143722.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260430_220556.jpg,3,Pork Belly,spoiled,32:46:48,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_220556.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260426_021545.jpg,1,Pork Shoulder,spoiled,46:10:33,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260426_021545.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_170227.jpg,4,Pork Belly,not fresh,10:28:36,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_170227.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260429_075454.jpg,4,Pork Belly,fresh,05:09:16,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_075454.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260430_125210.jpg,4,Pork Belly,spoiled,25:52:50,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_125210.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260429_143603.jpg,4,Pork Belly,not fresh,06:35:17,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_143603.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260501_003957.jpg,3,Pork Belly,spoiled,34:29:45,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260501_003957.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260430_154808.jpg,4,Pork Belly,spoiled,29:37:53,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_154808.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_165456.jpg,1,Pork Shoulder,not fresh,12:53:40,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_165456.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_131621.jpg,3,Pork Belly,not fresh,09:11:18,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_131621.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260430_182503.jpg,4,Pork Belly,spoiled,32:57:55,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_182503.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260425_020713.jpg,1,Pork Shoulder,spoiled,21:59:02,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260425_020713.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_123340.jpg,3,Pork Belly,spoiled,27:01:10,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_123340.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260425_212843.jpg,1,Pork Shoulder,spoiled,41:18:00,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260425_212843.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_150438.jpg,4,Pork Belly,not fresh,07:20:59,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_150438.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260430_114659.jpg,4,Pork Belly,spoiled,24:29:30,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_114659.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260425_043014.jpg,1,Pork Shoulder,spoiled,24:25:19,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260425_043014.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260424_140446.jpg,1,Pork Shoulder,not fresh,10:03:33,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_140446.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_221517.jpg,4,Pork Belly,spoiled,17:24:25,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260429_221517.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_195958.jpg,1,Pork Shoulder,not fresh,15:58:59,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_195958.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260424_075238.jpg,1,Pork Shoulder,fresh,01:42:25,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_075238.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_194255.jpg,3,Pork Belly,spoiled,31:11:12,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_194255.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260429_191118.jpg,4,Pork Belly,spoiled,13:31:03,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260429_191118.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_193859.jpg,1,Pork Shoulder,not fresh,15:37:43,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_193859.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_091705.jpg,4,Pork Belly,spoiled,21:17:47,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_091705.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260425_085416.jpg,1,Pork Shoulder,spoiled,28:55:22,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260425_085416.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_122347.jpg,3,Pork Belly,not fresh,08:20:05,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_122347.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260429_172801.jpg,4,Pork Belly,not fresh,11:09:29,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_172801.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_223500.jpg,1,Pork Shoulder,spoiled,18:36:30,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260424_223500.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_194346.jpg,4,Pork Belly,spoiled,34:37:56,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260430_194346.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260429_065315.jpg,4,Pork Belly,fresh,00:12:05,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_065315.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_181157.jpg,1,Pork Shoulder,not fresh,14:09:37,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_181157.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_155523.jpg,3,Pork Belly,not fresh,11:50:58,E:\Thesis Code\Pork Belly - Sample 3\Not Fresh - 8 to 16 hours\20260429_155523.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260429_053900.png,3,Pork Belly,fresh,05:03:35,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_053900.png,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260424_174457.jpg,1,Pork Shoulder,not fresh,13:42:17,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_174457.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260424_175057.jpg,1,Pork Shoulder,not fresh,13:48:21,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_175057.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_065445.jpg,4,Pork Belly,fresh,00:19:20,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_065445.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_123645.jpg,1,Pork Shoulder,not fresh,08:35:27,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_123645.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_203755.jpg,3,Pork Belly,spoiled,31:47:58,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_203755.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260429_073721.jpg,4,Pork Belly,fresh,03:44:42,E:\Thesis Code\Pork Belly - Sample 4\Fresh - 0 to 6 hours\20260429_073721.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_224601.jpg,1,Pork Shoulder,spoiled,18:47:45,E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260424_224601.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260429_162621.jpg,4,Pork Belly,not fresh,09:30:52,E:\Thesis Code\Pork Belly - Sample 4\Not fresh - 6 to 12 hours\20260429_162621.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260429_182540.jpg,4,Pork Belly,spoiled,12:32:42,E:\Thesis Code\Pork Belly - Sample 4\Spoiled - 12 hours to 36 hours\20260429_182540.jpg,pork_belly_sample_4,belly,cross_rotation,fold2,meatlens
20260424_130645.jpg,1,Pork Shoulder,not fresh,09:05:49,E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_130645.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_142342.jpg,3,Pork Belly,spoiled,28:14:42,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_142342.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260429_114047.jpg,3,Pork Belly,fresh,01:50:46,E:\Thesis Code\Pork Belly - Sample 3\Fresh - 0 to 8 hours\20260429_114047.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
20260424_100142.jpg,1,Pork Shoulder,fresh,04:58:05,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_100142.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold2,meatlens
20260430_170853.jpg,3,Pork Belly,spoiled,29:28:15,E:\Thesis Code\Pork Belly - Sample 3\Spoiled - 16 to 36 hours\20260430_170853.jpg,pork_belly_sample_3,belly,cross_rotation,fold2,meatlens
