image_file_name,sample_number,meat_part,label,time_frame,file_destination
IMG20260508062349.jpg,6,Pork Ham,fresh,00:00:00,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508062349.jpg
IMG20260508062519.jpg,6,Pork Ham,fresh,00:02:07,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508062519.jpg
IMG20260508062650.jpg,6,Pork Ham,fresh,00:04:13,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508062650.jpg
IMG20260508062750.jpg,6,Pork Ham,fresh,00:06:20,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508062750.jpg
IMG20260508062920.jpg,6,Pork Ham,fresh,00:08:27,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508062920.jpg
IMG20260508063050.jpg,6,Pork Ham,fresh,00:10:33,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063050.jpg
IMG20260508063220.jpg,6,Pork Ham,fresh,00:12:40,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063220.jpg
IMG20260508063320.jpg,6,Pork Ham,fresh,00:14:46,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063320.jpg
IMG20260508063450.jpg,6,Pork Ham,fresh,00:16:53,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063450.jpg
IMG20260508063620.jpg,6,Pork Ham,fresh,00:19:00,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063620.jpg
IMG20260508063750.jpg,6,Pork Ham,fresh,00:21:06,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063750.jpg
IMG20260508063850.jpg,6,Pork Ham,fresh,00:23:13,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508063850.jpg
IMG20260508064020.jpg,6,Pork Ham,fresh,00:25:20,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064020.jpg
IMG20260508064151.jpg,6,Pork Ham,fresh,00:27:26,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064151.jpg
IMG20260508064321.jpg,6,Pork Ham,fresh,00:29:33,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064321.jpg
IMG20260508064451.jpg,6,Pork Ham,fresh,00:31:39,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064451.jpg
IMG20260508064551.jpg,6,Pork Ham,fresh,00:33:46,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064551.jpg
IMG20260508064721.jpg,6,Pork Ham,fresh,00:35:53,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064721.jpg
IMG20260508064851.jpg,6,Pork Ham,fresh,00:37:59,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508064851.jpg
IMG20260508065021.jpg,6,Pork Ham,fresh,00:40:06,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065021.jpg
IMG20260508065121.jpg,6,Pork Ham,fresh,00:42:13,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065121.jpg
IMG20260508065251.jpg,6,Pork Ham,fresh,00:44:19,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065251.jpg
IMG20260508065421.jpg,6,Pork Ham,fresh,00:46:26,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065421.jpg
IMG20260508065551.jpg,6,Pork Ham,fresh,00:48:33,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065551.jpg
IMG20260508065651.jpg,6,Pork Ham,fresh,00:50:39,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065651.jpg
IMG20260508065822.jpg,6,Pork Ham,fresh,00:52:46,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065822.jpg
IMG20260508065952.jpg,6,Pork Ham,fresh,00:54:52,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508065952.jpg
IMG20260508070122.jpg,6,Pork Ham,fresh,00:56:59,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070122.jpg
IMG20260508070252.jpg,6,Pork Ham,fresh,00:59:06,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070252.jpg
IMG20260508070352.jpg,6,Pork Ham,fresh,01:01:12,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070352.jpg
IMG20260508070522.jpg,6,Pork Ham,fresh,01:03:19,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070522.jpg
IMG20260508070652.jpg,6,Pork Ham,fresh,01:05:26,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070652.jpg
IMG20260508070822.jpg,6,Pork Ham,fresh,01:07:32,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070822.jpg
IMG20260508070922.jpg,6,Pork Ham,fresh,01:09:39,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508070922.jpg
IMG20260508071052.jpg,6,Pork Ham,fresh,01:11:46,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071052.jpg
IMG20260508071222.jpg,6,Pork Ham,fresh,01:13:52,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071222.jpg
IMG20260508071352.jpg,6,Pork Ham,fresh,01:15:59,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071352.jpg
IMG20260508071453.jpg,6,Pork Ham,fresh,01:18:05,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071453.jpg
IMG20260508071623.jpg,6,Pork Ham,fresh,01:20:12,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071623.jpg
IMG20260508071753.jpg,6,Pork Ham,fresh,01:22:19,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071753.jpg
IMG20260508071923.jpg,6,Pork Ham,fresh,01:24:25,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508071923.jpg
IMG20260508072053.jpg,6,Pork Ham,fresh,01:26:32,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508072053.jpg
IMG20260508072153.jpg,6,Pork Ham,fresh,01:28:39,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508072153.jpg
IMG20260508072323.jpg,6,Pork Ham,fresh,01:30:45,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508072323.jpg
IMG20260508072453.jpg,6,Pork Ham,fresh,01:32:52,E:\Thesis Code\interval sampled\Pork Ham - Sample 6\Fresh - 0 to 7 hours\IMG20260508072453.jpg
