image_file_name,sample_number,meat_part,label,time_frame,file_destination
IMG_20260517_093637.jpg,7,Pork Loin,fresh,00:00:00,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_093637.jpg
IMG_20260517_093640.jpg,7,Pork Loin,fresh,00:02:53,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_093640.jpg
IMG_20260517_093642.jpg,7,Pork Loin,fresh,00:05:45,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_093642.jpg
IMG_20260517_093712.jpg,7,Pork Loin,fresh,00:08:38,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_093712.jpg
IMG_20260517_093916.jpg,7,Pork Loin,fresh,00:11:30,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_093916.jpg
IMG_20260517_094016.jpg,7,Pork Loin,fresh,00:14:23,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094016.jpg
IMG_20260517_094116.jpg,7,Pork Loin,fresh,00:17:16,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094116.jpg
IMG_20260517_094216.jpg,7,Pork Loin,fresh,00:20:08,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094216.jpg
IMG_20260517_094316.jpg,7,Pork Loin,fresh,00:23:01,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094316.jpg
IMG_20260517_094416.jpg,7,Pork Loin,fresh,00:25:53,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094416.jpg
IMG_20260517_094516.jpg,7,Pork Loin,fresh,00:28:46,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094516.jpg
IMG_20260517_094616.jpg,7,Pork Loin,fresh,00:31:39,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094616.jpg
IMG_20260517_094716.jpg,7,Pork Loin,fresh,00:34:31,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094716.jpg
IMG_20260517_094816.jpg,7,Pork Loin,fresh,00:37:24,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094816.jpg
IMG_20260517_094916.jpg,7,Pork Loin,fresh,00:40:16,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_094916.jpg
IMG_20260517_095016.jpg,7,Pork Loin,fresh,00:43:09,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095016.jpg
IMG_20260517_095116.jpg,7,Pork Loin,fresh,00:46:02,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095116.jpg
IMG_20260517_095216.jpg,7,Pork Loin,fresh,00:48:54,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095216.jpg
IMG_20260517_095316.jpg,7,Pork Loin,fresh,00:51:47,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095316.jpg
IMG_20260517_095416.jpg,7,Pork Loin,fresh,00:54:39,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095416.jpg
IMG_20260517_095516.jpg,7,Pork Loin,fresh,00:57:32,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095516.jpg
IMG_20260517_095616.jpg,7,Pork Loin,fresh,01:00:25,E:\Thesis Code\interval sampled\Pork Loin - Sample 7\Fresh 0-7 hours\IMG_20260517_095616.jpg
