image_file_name,sample_number,meat_part,label,time_frame,file_destination
FRESH-1003-_JPG.rf.b410c33a04a1fba90032a9086d191d6d.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-1003-_JPG.rf.b410c33a04a1fba90032a9086d191d6d.jpg
FRESH-102-_JPG.rf.97c72ce29de7a165b8b59fab7bd7c735.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-102-_JPG.rf.97c72ce29de7a165b8b59fab7bd7c735.jpg
FRESH-107-_JPG.rf.ac43eaf2ed93ae57f4a26cfb1b2a71dd.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-107-_JPG.rf.ac43eaf2ed93ae57f4a26cfb1b2a71dd.jpg
FRESH-112-_JPG.rf.19901d72a42a3bf8ef6c580c20e2d6e0.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-112-_JPG.rf.19901d72a42a3bf8ef6c580c20e2d6e0.jpg
FRESH-117-_JPG.rf.85af4855817790543e63638c74b1270f.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-117-_JPG.rf.85af4855817790543e63638c74b1270f.jpg
FRESH-121-_JPG.rf.e71429636d5ab76d68c334f961dc59bb.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-121-_JPG.rf.e71429636d5ab76d68c334f961dc59bb.jpg
FRESH-126-_JPG.rf.3113e38c134f16abbde3e9c086af1e91.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-126-_JPG.rf.3113e38c134f16abbde3e9c086af1e91.jpg
FRESH-131-_JPG.rf.0dd073a038bf984c5efd61c6221f46c6.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-131-_JPG.rf.0dd073a038bf984c5efd61c6221f46c6.jpg
FRESH-136-_JPG.rf.22e99d560b6140ead2945e9363bf85f2.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-136-_JPG.rf.22e99d560b6140ead2945e9363bf85f2.jpg
FRESH-140-_JPG.rf.3e530feb8b04a1d7ef6dfafa02d7fe6b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-140-_JPG.rf.3e530feb8b04a1d7ef6dfafa02d7fe6b.jpg
FRESH-149-_JPG.rf.38eb0713ff7c46446022a7cff2a08f63.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-149-_JPG.rf.38eb0713ff7c46446022a7cff2a08f63.jpg
FRESH-158-_JPG.rf.8d9e2c5645a83539a4f02e9cf128c611.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-158-_JPG.rf.8d9e2c5645a83539a4f02e9cf128c611.jpg
FRESH-163-_JPG.rf.ee56606bad77d7bcd99546f8f868cbbf.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-163-_JPG.rf.ee56606bad77d7bcd99546f8f868cbbf.jpg
FRESH-168-_JPG.rf.931f3c9aa7d113cae934a1f840a1ac7f.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-168-_JPG.rf.931f3c9aa7d113cae934a1f840a1ac7f.jpg
FRESH-175-_JPG.rf.237fbbda222246fcbbba326d80b54355.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-175-_JPG.rf.237fbbda222246fcbbba326d80b54355.jpg
