image_file_name,sample_number,meat_part,label,time_frame,file_destination
20260424_055602.jpg,1,Pork Shoulder,fresh,00:00:00,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055602.jpg
20260424_055821.jpg,1,Pork Shoulder,fresh,00:01:32,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055821.jpg
20260424_060021.jpg,1,Pork Shoulder,fresh,00:03:03,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060021.jpg
20260424_060221.jpg,1,Pork Shoulder,fresh,00:04:35,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060221.jpg
20260424_060421.jpg,1,Pork Shoulder,fresh,00:06:07,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060421.jpg
20260424_060621.jpg,1,Pork Shoulder,fresh,00:07:39,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060621.jpg
20260424_060821.jpg,1,Pork Shoulder,fresh,00:09:10,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060821.jpg
20260424_061021.jpg,1,Pork Shoulder,fresh,00:10:42,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061021.jpg
20260424_061221.jpg,1,Pork Shoulder,fresh,00:12:14,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061221.jpg
20260424_061421.jpg,1,Pork Shoulder,fresh,00:13:45,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061421.jpg
20260424_061621.jpg,1,Pork Shoulder,fresh,00:15:17,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061621.jpg
20260424_061821.jpg,1,Pork Shoulder,fresh,00:16:49,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061821.jpg
