image_file_name,sample_number,meat_part,label,time_frame,file_destination,sample_id,pork_cut,capture_source,phone_group,split_name,dataset_partition,image_path_resolved,rgb_r_mean,rgb_r_std,rgb_g_mean,rgb_g_std,rgb_b_mean,rgb_b_std,hsv_h_mean,hsv_h_std,hsv_s_mean,hsv_s_std,hsv_v_mean,hsv_v_std,lab_l_mean,lab_l_std,lab_a_mean,lab_a_std,lab_b_mean,lab_b_std,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std
20260424_055602.jpg,1,Pork Shoulder,fresh,00:00:00,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 1\fresh\20260424_055602.jpg,pork_shoulder_sample_1,shoulder,researcher_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 1\fresh\20260424_055602.jpg,142.5369873046875,34.2896842956543,104.4500961303711,42.41120910644531,100.31200408935547,40.26490783691406,36.70170974731445,80.3774185180664,78.11226654052734,64.1218490600586,142.64498901367188,34.240806579589844,48.09502410888672,14.71914005279541,15.297091484069824,12.531156539916992,9.499344825744629,7.344484329223633,148.50627824746746,90.46894959486292,6.253565678822455,2.2579947093872135,0.39664874444775466,0.037589723204315285,0.2809070579353215,0.00754322991260165,0.94759978664389,0.031632648202737666,0.07896567551539245,0.004191201093205294
IMG20260423061521.jpg,2,Pork Shoulder,fresh,00:00:00,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 2\fresh\IMG20260423061521.jpg,pork_shoulder_sample_2,shoulder,partner_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 2\fresh\IMG20260423061521.jpg,123.36946105957031,14.724639892578125,114.10345458984375,23.274110794067383,110.73861694335938,26.799976348876953,12.958645820617676,38.08047866821289,28.9045352935791,41.85658645629883,123.46891021728516,14.750948905944824,48.76385498046875,8.53605842590332,3.3349270820617676,4.994154453277588,3.4556236267089844,5.061176300048828,132.57075000939113,82.96830667010262,4.376993904942871,1.5395965014892732,0.6674692355770641,0.017812259175137932,0.6103355238095037,0.007488185885138286,0.8434231121949617,0.09722755609643179,0.3725655245516717,0.00909403452366448
20260429_042402.jpg,3,Pork Belly,fresh,00:00:00,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 3\fresh\20260429_042402.jpg,pork_belly_sample_3,belly,researcher_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 3\fresh\20260429_042402.jpg,140.14920043945312,26.617319107055664,111.24537658691406,32.01332092285156,110.98983764648438,29.119144439697266,69.75514221191406,108.74014282226562,55.609413146972656,50.4836311340332,140.21055603027344,26.58759880065918,49.792572021484375,11.164545059204102,11.762319564819336,10.570247650146484,5.11124324798584,4.312800884246826,68.61351327403567,39.653098276112765,4.206312744723605,1.4481705030804661,0.48248593728087025,0.04107866590298077,0.347755264966962,0.0075512320788246904,0.9565530591541448,0.02489102985135689,0.1209907454181502,0.005201533339877495
IMG_20260508_041534.jpg,5,Pork Ham,fresh,00:00:00,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 5\fresh\IMG_20260508_041534.jpg,pork_ham_sample_5,ham,researcher_home,new_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 5\fresh\IMG_20260508_041534.jpg,158.4717254638672,20.33663558959961,100.94467163085938,26.337228775024414,104.78081512451172,22.888792037963867,181.49441528320312,108.6491470336914,92.95081329345703,39.83454513549805,158.52931213378906,20.24757957458496,49.255279541015625,8.2810697555542,23.866952896118164,10.49625015258789,8.105854034423828,4.43930721282959,120.76434119664663,58.68309732091497,6.3088519725625405,1.8492004155794537,0.2754999322559719,0.051081779529789186,0.08947017688146884,0.00806332066549272,0.8676190306379583,0.0652146867685305,0.008069929691355882,0.001391179091071857
IMG20260423061821.jpg,2,Pork Shoulder,fresh,00:01:49,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 2\fresh\IMG20260423061821.jpg,pork_shoulder_sample_2,shoulder,partner_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 2\fresh\IMG20260423061821.jpg,125.55767822265625,13.377426147460938,117.5926513671875,21.09316062927246,114.63446807861328,24.412073135375977,11.396564483642578,35.213497161865234,23.945253372192383,38.250999450683594,125.6611328125,13.47988224029541,50.06715774536133,7.550470352172852,2.822479248046875,4.6882123947143555,2.975222110748291,4.824207782745361,89.67152787399823,50.16046669701839,3.4698959150878568,1.0292050242055037,0.7158315564339713,0.012166467971131627,0.6677278493037314,0.004154794539836344,0.8664946745332228,0.07541028150290714,0.44587774305345484,0.005533633228548629
IMG20260508062519.jpg,6,Pork Ham,fresh,00:02:07,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 6\fresh\IMG20260508062519.jpg,pork_ham_sample_6,ham,partner_home,new_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 6\fresh\IMG20260508062519.jpg,104.11898040771484,14.106507301330566,76.29749298095703,27.181894302368164,68.32445526123047,30.821870803833008,13.191166877746582,31.342937469482422,93.00807189941406,48.501670837402344,104.17585754394531,14.200364112854004,35.15563201904297,9.783634185791016,11.115169525146484,5.979453086853027,9.891815185546875,5.504024982452393,53.47912232507394,27.744478991631574,3.5117537971026938,0.9383949192708566,0.42713959308790383,0.04849278139100113,0.17299510616397792,0.00572275716712094,0.9507256213196126,0.0259417870102829,0.029960056706279808,0.001959159493791315
20260424_060021.jpg,1,Pork Shoulder,fresh,00:02:25,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 1\fresh\20260424_060021.jpg,pork_shoulder_sample_1,shoulder,researcher_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 1\fresh\20260424_060021.jpg,141.5157470703125,33.71635818481445,100.70085144042969,43.28630828857422,96.38749694824219,40.98436737060547,37.480709075927734,81.50838470458984,84.79473876953125,64.57452392578125,141.61672973632812,33.67341232299805,46.93999099731445,14.936416625976562,16.491863250732422,12.523537635803223,10.247356414794922,7.339558124542236,142.2889600751661,87.22329524559376,6.327719862682412,2.2474535544094305,0.36867862119823686,0.03938763771211404,0.24309781822698864,0.00816733968261499,0.9512410167580935,0.02964248976834921,0.059163254664213245,0.003914591732645049
IMG20260423062037.jpg,2,Pork Shoulder,fresh,00:03:37,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 2\fresh\IMG20260423062037.jpg,pork_shoulder_sample_2,shoulder,partner_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 2\fresh\IMG20260423062037.jpg,125.10692596435547,13.681852340698242,117.1202163696289,21.703166961669922,114.07051086425781,25.148632049560547,11.071786880493164,34.690673828125,24.506118774414062,38.76346969604492,125.20808410644531,13.818319320678711,49.87199401855469,7.792421817779541,2.824714183807373,4.643527507781982,3.038408041000366,4.872093200683594,91.24011401296981,50.615670156419526,3.5357201749360967,1.0382042269628307,0.7131355949894448,0.012400759952064784,0.666385183457549,0.004481224392251868,0.8725364081012033,0.07149264930794745,0.4440892941038051,0.005956051784092318
20260429_042501.jpg,3,Pork Belly,fresh,00:04:06,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 3\fresh\20260429_042501.jpg,pork_belly_sample_3,belly,researcher_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 3\fresh\20260429_042501.jpg,141.8209228515625,26.647247314453125,112.54576110839844,31.642662048339844,112.18036651611328,28.67160415649414,68.35211944580078,108.1611099243164,55.31166458129883,50.26993942260742,141.87498474121094,26.61821174621582,50.355472564697266,10.969242095947266,11.856411933898926,10.694083213806152,5.218875885009766,4.3700995445251465,66.51598551203135,38.76262463788115,4.122168223864401,1.4369146425428132,0.4828285891181996,0.04167560464126831,0.34403403144165795,0.007217342911688632,0.9567918658236919,0.02496319124063517,0.11841150482870462,0.004920923388886341
IMG20260508062650.jpg,6,Pork Ham,fresh,00:04:13,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 6\fresh\IMG20260508062650.jpg,pork_ham_sample_6,ham,partner_home,new_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 6\fresh\IMG20260508062650.jpg,103.68547058105469,14.23131275177002,76.0525131225586,27.332048416137695,68.1317367553711,30.96857452392578,12.454719543457031,28.952003479003906,92.8964614868164,48.6376953125,103.73967742919922,14.321168899536133,35.02851867675781,9.851235389709473,11.050699234008789,5.969232082366943,9.835466384887695,5.47911262512207,52.21913224527822,27.38595483472345,3.459434400035492,0.9224096484109954,0.4270037046135344,0.04775621100878014,0.17230286621432153,0.005790312765944714,0.9525055823834724,0.025270601388089724,0.029721805427597853,0.0019741451161085196
20260424_060221.jpg,1,Pork Shoulder,fresh,00:04:49,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 1\fresh\20260424_060221.jpg,pork_shoulder_sample_1,shoulder,researcher_home,old_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 1\fresh\20260424_060221.jpg,143.18585205078125,34.781402587890625,102.58653259277344,43.08182144165039,98.36969757080078,40.67338180541992,38.71797180175781,82.79501342773438,82.8917007446289,63.03689956665039,143.2880859375,34.734371185302734,47.63018798828125,14.990038871765137,16.341842651367188,12.405070304870605,10.038734436035156,7.188356399536133,141.45234536237558,87.34973499453629,6.313549383895579,2.2690142189569924,0.36782559499863027,0.03997724172437914,0.2434998999405349,0.008242878147726703,0.9518804775690657,0.029457978493717823,0.059360146311208756,0.003956799733892784
IMG_20260508_042034.jpg,5,Pork Ham,fresh,00:04:49,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 5\fresh\IMG_20260508_042034.jpg,pork_ham_sample_5,ham,researcher_home,new_phone,fold4,train,E:\Thesis Code\processed_hsv_lab_threshold_roi_224\sample 5\fresh\IMG_20260508_042034.jpg,165.815185546875,29.120126724243164,107.64022827148438,29.705310821533203,112.5871353149414,25.748620986938477,177.04812622070312,109.36185455322266,89.50127410888672,42.769447326660156,165.89517211914062,29.013734817504883,51.93899154663086,10.030577659606934,23.980327606201172,11.395552635192871,7.481626510620117,4.7672834396362305,194.7606184155144,105.54381502547497,8.381514611867209,2.70398958971418,0.2388800852017691,0.043099767246134284,0.1060401269177803,0.008449715914012177,0.8616163513691228,0.07416440648293549,0.011315906215766463,0.0017319383524605765
